NPB選手ID,id,選手,名前(フリガナ),ロングリスト,所属部門,team_id,team,pos1,pos2,pos3,投,打,身長,体重,年齢,生年月日,編成,選手登録状態,英語表示名,real_name_in_english,NPB選手ID,背番号,背番号#,teamEN,nameTM
61365139,234185569,大瀬良　大地,オオセラ　ダイチ,プロ(他球団),他球団,743993386,広島,投手,先発,なし,右,右,187,88,30,1991/06/17,支配下,2軍,Daichi Oosera,Daichi Oosera,61365139,14,#14,,61365139
51755115,1073217163,栗山　巧,クリヤマ　タクミ,プロ(他球団),他球団,458039366,西武,外野手,左翼手,なし,右,左,177,85,38,1983/09/03,支配下,2軍,Takumi Kuriyama,Takumi Kuriyama,51755115,1,#1,SAI_LIO,51755115
61265112,1073217356,平田　良介,ヒラタ　リョウスケ,プロ(他球団),他球団,39194887,中日,外野手,右翼手,なし,右,右,177,92,33,1988/03/23,支配下,2軍,Ryosuke Hirata,Ryosuke Hirata,61265112,6,#6,CHU_DRA,61265112
1405116,1073217565,松山　竜平,マツヤマ　リュウヘイ,プロ(他球団),他球団,743993386,広島,外野手,一塁手,なし,右,左,176,100,36,1985/09/18,支配下,2軍,Ryuhei Matsuyama,Ryuhei Matsuyama,1405116,55,#55,,1405116
21425116,1073217591,丸　佳浩,マル　ヨシヒロ,プロ(他球団),他球団,1007859055,巨人,外野手,中堅手,左翼手,右,左,177,94,32,1989/04/11,支配下,2軍,Yoshihiro Maru,Yoshihiro Maru,21425116,8,#8,YOM_GIA,21425116
21225110,1073217690,藤田　一也,フジタ　カズヤ,プロ(他球団),他球団,87807262,横浜,内野手,二塁手,三塁手,右,左,175,77,39,1982/07/03,支配下,2軍,Kazuya Fujita,Kazuya Fujita,21225110,3,#3,BAY_STA,21225110
91695139,259214368,吉田　裕太,ヨシダ　ユウタ,プロ(他球団),他球団,459227327,ロッテ,捕手,捕手,なし,右,右,183,99,30,1991/07/21,支配下,2軍,Yuta Yoshida,Yuta Yoshida,91695139,39,#39,CHI_MAR,91695139
41045137,576015376,藤浪　晋太郎,フジナミ　シンタロウ,プロ(他球団),他球団,894509462,阪神,投手,先発,なし,右,右,197,98,27,1994/04/12,支配下,2軍,Shintaro Fujinami,Shintaro Fujinami,41045137,19,#19,HAN_TIG,41045137
11515139,697429708,岡　大海,オカ　ヒロミ,プロ(他球団),他球団,459227327,ロッテ,外野手,中堅手,左翼手,右,右,185,80,30,1991/07/15,支配下,2軍,Hiromi Oka,Hiromi Oka,11515139,25,#25,CHI_MAR,11515139
51255139,949654868,平田　真吾,ヒラタ　シンゴ,プロ(他球団),他球団,87807262,横浜,投手,中継ぎ,先発,右,右,182,85,32,1989/08/29,支配下,2軍,Shingo Hirata,Shingo Hirata,51255139,34,#34,BAY_STA,51255139
31435139,1062448300,三上　朋也,ミカミ　トモヤ,プロ(他球団),他球団,87807262,横浜,投手,中継ぎ,抑え,右,右,190,90,32,1989/04/10,支配下,2軍,Tomoya Mikami,Tomoya Mikami,31435139,35,#35,BAY_STA,31435139
81185119,1073217112,内海　哲也,ウツミ　テツヤ,プロ(他球団),他球団,458039366,西武,投手,先発,なし,左,左,186,92,39,1982/04/29,支配下,2軍,Tetsuya Utsumi,Tetsuya Utsumi,81185119,27,#27,SAI_LIO,81185119
21025135,1073217361,田島　慎二,タジマ　シンジ,プロ(他球団),他球団,39194887,中日,投手,中継ぎ,なし,右,右,181,87,32,1989/12/21,支配下,2軍,Shinji Tajima,Shinji Tajima,21025135,12,#12,CHU_DRA,21025135
61465112,1073217456,大和,ヤマト,プロ(他球団),他球団,87807262,横浜,内野手,遊撃手,中堅手,右,右,177,77,34,1987/11/05,支配下,2軍,Yamato,Yamato Maeda,61465112,9,#9,BAY_STA,61465112
1105131,1073217631,荒木　貴裕,アラキ　タカヒロ,プロ(他球団),他球団,998943140,ヤクルト,内野手,一塁手,左翼手,右,右,180,84,34,1987/07/26,支配下,2軍,Takahiro Araki,Takahiro Araki,1105131,10,#10,YAK_SWA,1105131
1905114,1073217719,嶋　基宏,シマ　モトヒロ,プロ(他球団),他球団,998943140,ヤクルト,捕手,捕手,なし,右,右,179,84,37,1984/12/13,支配下,2軍,Motohiro Shima,Motohiro Shima,1905114,45,#45,YAK_SWA,1905114
61965139,1073222905,田中　広輔,タナカ　コウスケ,プロ(他球団),他球団,743993386,広島,内野手,遊撃手,なし,右,左,171,84,32,1989/07/03,支配下,2軍,Kosuke Tanaka,Kosuke Tanaka,61965139,2,#2,,61965139
91095139,70191907,西浦　直亨,ニシウラ　ナオミチ,プロ(他球団),他球団,998943140,ヤクルト,内野手,遊撃手,三塁手,右,右,178,75,30,1991/04/11,支配下,2軍,Naomichi Nishiura,Naomichi Nishiura,91095139,3,#3,YAK_SWA,91095139
91795139,269820590,小林　誠司,コバヤシ　セイジ,プロ(他球団),他球団,1007859055,巨人,捕手,捕手,なし,右,右,178,86,32,1989/06/07,支配下,2軍,Seiji Kobayashi,Seiji Kobayashi,91795139,22,#22,YOM_GIA,91795139
3105130,1073225778,ウィーラー,ゼラス　ウィーラー,プロ(他球団),他球団,1007859055,巨人,内野手,一塁手,左翼手,右,右,178,100,35,1987/01/16,支配下,2軍,Zelous Wheeler,Zelous Lamar Wheeler,3105130,48,#48,YOM_GIA,3105130
21125137,631338166,石山　泰稚,イシヤマ　タイチ,プロ(他球団),他球団,998943140,ヤクルト,投手,抑え,中継ぎ,右,右,182,75,33,1988/09/01,支配下,2軍,Taichi Ishiyama,Taichi Ishiyama,21125137,12,#12,YAK_SWA,21125137
21025137,874351472,福谷　浩司,フクタニ　コウジ,プロ(他球団),他球団,39194887,中日,投手,先発,なし,右,右,183,90,31,1991/01/09,支配下,2軍,Koji Fukutani,Koji Fukutani,21025137,24,#24,CHU_DRA,21025137
71775139,1073216827,九里　亜蓮,クリ　アレン,プロ(他球団),他球団,743993386,広島,投手,先発,なし,右,右,187,95,30,1991/09/01,支配下,2軍,Aren Kuri,Aren Kuri,71775139,11,#11,,71775139
31035135,1073217142,高木　京介,タカギ　キョウスケ,プロ(他球団),他球団,1007859055,巨人,投手,中継ぎ,なし,左,左,183,90,32,1989/09/05,支配下,2軍,Kyosuke Takagi,Kyosuke Takagi,31035135,57,#57,YOM_GIA,31035135
1205114,1073217319,堂上　直倫,ドノウエ　ナオミチ,プロ(他球団),他球団,39194887,中日,内野手,二塁手,三塁手,右,右,184,88,33,1988/09/23,支配下,2軍,Naomichi Donoue,Naomichi Donoue,1205114,63,#63,CHU_DRA,1205114
11515131,1073217337,岡田　俊哉,オカダ　トシヤ,プロ(他球団),他球団,39194887,中日,投手,中継ぎ,なし,左,左,178,69,30,1991/12/05,支配下,2軍,Toshiya Okada,Toshiya Okada,11515131,21,#21,CHU_DRA,11515131
61965131,1073217542,堂林　翔太,ドウバヤシ　ショウタ,プロ(他球団),他球団,743993386,広島,内野手,三塁手,二塁手,右,右,183,93,30,1991/08/17,支配下,2軍,Shota Dobayashi,Shota Dobayashi,61965131,7,#7,,61965131
11315115,1073217626,石川　雅規,イシカワ　マサノリ,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,左,左,167,73,42,1980/01/22,支配下,2軍,Masanori Ishikawa,Masanori Ishikawa,11315115,19,#19,YAK_SWA,11315115
21325139,650793051,梅野　隆太郎,ウメノ　リュウタロウ,プロ(他球団),他球団,894509462,阪神,捕手,捕手,なし,右,右,173,78,30,1991/06/17,支配下,2軍,Ryutaro Umeno,Ryutaro Umeno,21325139,2,#2,HAN_TIG,21325139
51455130,1073216837,中村　奨吾,ナカムラ　ショウゴ,プロ(他球団),他球団,459227327,ロッテ,内野手,二塁手,なし,右,右,180,88,29,1992/05/28,支配下,2軍,Shogo Nakamura,Shogo Nakamura,51455130,8,#8,CHI_MAR,51455130
41845130,471382418,山﨑　康晃,ヤマサキ　ヤスアキ,プロ(他球団),他球団,87807262,横浜,投手,抑え,なし,右,右,179,88,29,1992/10/02,支配下,2軍,Yasuaki Yamasaki,Yasuaki Yamasaki,41845130,19,#19,BAY_STA,41845130
31335137,299827253,上本　崇司,ウエモト　タカシ,プロ(他球団),他球団,743993386,広島,内野手,三塁手,左翼手,右,右,170,73,31,1990/08/22,支配下,2軍,Takashi Uemoto,Takashi Uemoto,31335137,0,#0,,31335137
41245137,804041021,三嶋　一輝,ミシマ　カズキ,プロ(他球団),他球団,87807262,横浜,投手,中継ぎ,なし,右,両,175,80,31,1990/05/07,支配下,2軍,Kazuki Mishima,Kazuki Mishima,41245137,17,#17,BAY_STA,41245137
1705131,1073216988,国吉　佑樹,クニヨシ　ユウキ,プロ(他球団),他球団,459227327,ロッテ,投手,中継ぎ,なし,右,右,196,106,30,1991/09/24,支配下,2軍,Yuki Kuniyoshi,Yuki Kuniyoshi,1705131,92,#92,CHI_MAR,1705131
21625133,1073217116,宮國　椋丞,ミヤグニ　リョウスケ,プロ(他球団),他球団,87807262,横浜,投手,中継ぎ,なし,右,右,186,88,29,1992/04/17,支配下,2軍,Ryosuke Miyaguni,Ryosuke Miyaguni,21625133,65,#65,BAY_STA,21625133
11515133,1073217338,大野　雄大,オオノ　ユウダイ,プロ(他球団),他球団,39194887,中日,投手,先発,なし,左,左,183,83,33,1988/09/26,支配下,2軍,Yudai Ono,Yudai Ono,11515133,22,#22,CHU_DRA,11515133
51155131,1073217480,秋山　拓巳,アキヤマ　タクミ,プロ(他球団),他球団,894509462,阪神,投手,先発,なし,右,左,188,103,30,1991/04/26,支配下,2軍,Takumi Akiyama,Takumi Akiyama,51155131,21,#21,HAN_TIG,51155131
31235118,1073217562,中田　廉,ナカタ　レン,プロ(他球団),他球団,743993386,広島,投手,中継ぎ,先発,右,右,189,96,31,1990/07/21,支配下,2軍,Ren Nakata,Ren Nakata,31235118,26,#26,,31235118
1605133,1073217713,美馬　学,ミマ　マナブ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,,右,左,169,75,35,1986/09/19,支配下,2軍,Manabu Mima,Manabu Mima,1605133,15,#15,CHI_MAR,1605133
51555130,1073223896,小野　郁,オノ　フミヤ,プロ(他球団),他球団,459227327,ロッテ,投手,中継ぎ,先発,右,右,175,78,25,1996/10/23,支配下,2軍,Fumiya Ono,Fumiya Ono,51555130,37,#37,CHI_MAR,51555130
1505130,1073224753,笠谷　俊介,カサヤ　シュンスケ,プロ(他球団),他球団,724939825,ソフトバンク,投手,先発,中継ぎ,左,左,173,74,25,1997/03/17,支配下,2軍,Shunsuke Kasaya,Shunsuke Kasaya,1505130,67,#67,HOK_FIG,1505130
91795130,355864644,倉本　寿彦,クラモト　トシヒコ,プロ(他球団),他球団,87807262,横浜,内野手,遊撃手,二塁手,右,左,180,85,31,1991/01/07,支配下,2軍,Toshihiko Kuramoto,Toshihiko　Kuramoto,91795130,5,#5,BAY_STA,91795130
1405130,1073223819,野間　峻祥,ノマ　タカヨシ,プロ(他球団),他球団,743993386,広島,外野手,中堅手,左翼手,右,左,180,83,29,1993/01/28,支配下,2軍,Takayoshi Noma,Takayoshi Noma,1405130,37,#37,,1405130
41245130,1073223919,外崎　修汰,トノサキ　シュウタ,プロ(他球団),他球団,458039366,西武,内野手,二塁手,右翼手,右,右,177,82,29,1992/12/20,支配下,2軍,Shuta Tonosaki,Shuta Tonosaki,41245130,5,#5,SAI_LIO,41245130
31335139,1073222860,岩崎　優,イワザキ　スグル,プロ(他球団),他球団,894509462,阪神,投手,中継ぎ,なし,左,左,185,88,30,1991/06/19,支配下,2軍,Suguru Iwazaki,Suguru Iwazaki,31335139,13,#13,HAN_TIG,31335139
41545132,1073223863,加藤　貴之,カトウ　タカユキ,プロ(他球団),他球団,842851725,日本ハム,投手,中継ぎ,先発,左,左,182,87,29,1992/06/03,支配下,2軍,Takayuki Kato,Takayuki Kato,41545132,14,#14,,41545132
21825130,1000379528,山﨑　福也,ヤマサキ　サチヤ,プロ(他球団),他球団,473072806,オリックス,投手,先発,中継ぎ,左,左,188,95,29,1992/09/09,支配下,2軍,Sachiya Yamasaki,Sachiya Yamasaki,21825130,11,#11,ORI_BUF,21825130
21225130,1073225686,戸根　千明,トネ　チアキ,プロ(他球団),他球団,1007859055,巨人,投手,中継ぎ,中継ぎ,左,左,174,100,29,1992/10/17,支配下,2軍,Chiaki Tone,Chiaki Tone,21225130,50,#50,YOM_GIA,21225130
11315130,478680265,石田　健大,イシダ　ケンタ,プロ(他球団),他球団,87807262,横浜,投手,中継ぎ,先発,左,左,180,85,29,1993/03/01,支配下,2軍,Kenta Ishida,Kenta Ishida,11315130,14,#14,BAY_STA,11315130
1905130,74274745,佐野　泰雄,サノ　ヤスオ,プロ(他球団),他球団,458039366,西武,投手,中継ぎ,なし,左,左,177,90,29,1993/01/18,支配下,2軍,Yasuo Sano,Yasuo Sano,1905130,34,#34,SAI_LIO,1905130
51455137,117926404,宮﨑　敏郎,ミヤザキ　トシロウ,プロ(他球団),他球団,87807262,横浜,内野手,三塁手,一塁手,右,右,172,85,33,1988/12/12,支配下,2軍,Toshiro Miyazaki,Toshiro Miyazaki,51455137,51,#51,BAY_STA,51455137
41045136,849874201,田嶋　大樹,タジマ　ダイキ,プロ(他球団),他球団,473072806,オリックス,投手,先発,なし,左,左,182,80,25,1996/08/03,支配下,2軍,Daiki Tajima,Daiki Tajima,41045136,29,#29,ORI_BUF,41045136
21325130,1073216834,江越　大賀,エゴシ　タイガ,プロ(他球団),他球団,894509462,阪神,外野手,中堅手,右翼手,右,右,182,81,29,1993/03/12,支配下,2軍,Taiga Egoshi,Taiga Egoshi,21325130,25,#25,HAN_TIG,21325130
51055135,1073216956,髙城　俊人,タカジョウ　シュウト,プロ(他球団),他球団,87807262,横浜,捕手,捕手,なし,右,右,176,83,28,1993/05/03,支配下,2軍,Shuto Takajo,Shuto Takajo,51055135,36,#36,BAY_STA,51055135
41345118,1073217140,大田　泰示,オオタ　タイシ,プロ(他球団),他球団,87807262,横浜,外野手,右翼手,中堅手,右,右,188,96,31,1990/06/09,支配下,2軍,Taishi Ota,Taishi Ota,41345118,0,#0,BAY_STA,41345118
51255118,1073217657,中村　悠平,ナカムラ　ユウヘイ,プロ(他球団),他球団,998943140,ヤクルト,捕手,捕手,なし,右,右,176,83,31,1990/06/17,支配下,2軍,Yuhei Nakamura,Yuhei Nakamura,51255118,27,#27,YAK_SWA,51255118
11815135,1073217686,三好　匠,ミヨシ　タクミ,プロ(他球団),他球団,743993386,広島,内野手,三塁手,遊撃手,右,右,174,87,28,1993/06/07,支配下,2軍,Takumi Miyoshi,Takumi Miyoshi,11815135,35,#35,,11815135
21725139,1073223775,今野　龍太,コンノ　リュウタ,プロ(他球団),他球団,998943140,ヤクルト,投手,中継ぎ,先発,右,右,178,87,26,1995/05/11,支配下,2軍,Ryuta Konno,Ryuta Konno,21725139,69,#69,YAK_SWA,21725139
21525130,1073224488,香月　一也,カツキ　カズヤ,プロ(他球団),他球団,1007859055,巨人,内野手,一塁手,三塁手,右,左,176,83,25,1996/04/16,育成,2軍,Kazuya Katsuki,Kazuya Katsuki,21525130,66,#066,YOM_GIA,21525130
81885130,1073225704,山下　幸輝,ヤマシタ　コウキ,プロ(他球団),他球団,87807262,横浜,内野手,一塁手,二塁手,右,左,174,85,29,1993/01/31,支配下,2軍,Koki Yamashita,Koki Yamashita,81885130,66,#66,BAY_STA,81885130
11515130,1073223211,岡本　和真,オカモト　カズマ,プロ(他球団),他球団,1007859055,巨人,内野手,三塁手,一塁手,右,右,186,100,25,1996/06/30,支配下,2軍,Kazuma Okamoto,Kazuma Okamoto,11515130,25,#25,YOM_GIA,11515130
91395130,1073223847,岩下　大輝,イワシタ　ダイキ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,中継ぎ,右,右,182,90,25,1996/10/02,支配下,2軍,Daiki Iwashita,Daiki Iwashita,91395130,46,#46,CHI_MAR,91395130
61665130,1073222854,松本　裕樹,マツモト　ユウキ,プロ(他球団),他球団,724939825,ソフトバンク,投手,中継ぎ,先発,右,左,183,85,25,1996/04/14,支配下,2軍,Yuki Matsumoto,Yuki Matsumoto,61665130,66,#66,HOK_FIG,61665130
91995130,1073225156,佐野　皓大,サノ　コウダイ,プロ(他球団),他球団,473072806,オリックス,外野手,中堅手,右翼手,右,両,182,73,25,1996/09/02,支配下,2軍,Kodai Sano,Kodai Sano,91995130,41,#41,ORI_BUF,91995130
51955151,1073221721,岸　潤一郎,キシ　ジュンイチロウ,プロ(他球団),他球団,458039366,西武,外野手,中堅手,右翼手,右,右,174,80,25,1996/12/08,支配下,2軍,Junichiro Kishi,Junichiro Kishi,51955151,68,#68,SAI_LIO,51955151
1705130,1073223605,栗原　陵矢,クリハラ　リョウヤ,プロ(他球団),他球団,724939825,ソフトバンク,外野手,右翼手,左翼手,右,左,179,80,25,1996/07/04,支配下,2軍,Ryoya Kurihara,Ryoya Kurihara,1705130,24,#24,HOK_FIG,1705130
91895130,1073225117,薮田　和樹,ヤブタ　カズキ,プロ(他球団),他球団,743993386,広島,投手,中継ぎ,なし,右,右,188,85,29,1992/08/07,支配下,2軍,Kazuki Yabuta,Kazuki Yabuta,91895130,23,#23,,91895130
61965130,1073221804,清水　優心,シミズ　ユウシ,プロ(他球団),他球団,842851725,日本ハム,捕手,捕手,なし,右,右,185,89,25,1996/05/22,支配下,2軍,Yushi Shimizu,Yushi Shimizu,61965130,10,#10,,61965130
31135130,790915251,淺間　大基,アサマ　ダイキ,プロ(他球団),他球団,842851725,日本ハム,外野手,中堅手,左翼手,右,左,183,82,25,1996/06/21,支配下,2軍,Daiki Asama,Daiki Asama,31135130,26,#26,,31135130
21625130,1073224855,塹江　敦哉,ホリエ　アツヤ,プロ(他球団),他球団,743993386,広島,投手,中継ぎ,なし,左,左,178,88,25,1997/02/21,支配下,2軍,Atsuya Horie,Atsuya Horie,21625130,36,#36,,21625130
1005130,1073216856,髙濱　祐仁,タカハマ　ユウト,プロ(他球団),他球団,842851725,日本ハム,内野手,一塁手,二塁手,右,右,185,90,25,1996/08/08,支配下,2軍,Yuto Takahama,Yuto Takahama,1005130,31,#31,,1005130
71075130,1073223720,髙橋　光成,タカハシ　コウナ,プロ(他球団),他球団,458039366,西武,投手,先発,なし,右,右,190,105,25,1997/02/03,支配下,2軍,Kona Takahashi,Kona Takahashi,71075130,13,#13,SAI_LIO,71075130
91295134,145898830,玉井　大翔,タマイ　タイショウ,プロ(他球団),他球団,842851725,日本ハム,投手,中継ぎ,先発,右,右,178,75,29,1992/06/16,支配下,2軍,Taisho Tamai,Taisho Tamai,91295134,54,#54,,91295134
51455131,1073217363,松井　雅人,マツイ　マサト,プロ(他球団),他球団,473072806,オリックス,捕手,捕手,なし,右,左,179,81,34,1987/11/19,支配下,2軍,Masato Matsui,Masato Matsui,51455131,33,#33,ORI_BUF,51455131
31135114,1073217592,會澤　翼,アイザワ　ツバサ,プロ(他球団),他球団,743993386,広島,捕手,捕手,なし,右,右,175,89,33,1988/04/13,支配下,2軍,Tsubasa Aizawa,Tsubasa Aizawa,31135114,27,#27,,31135114
41545116,1073217740,菊池　保則,キクチ　ヤスノリ,プロ(他球団),他球団,743993386,広島,投手,中継ぎ,なし,右,左,180,104,32,1989/09/18,支配下,2軍,Yasunori Kikuchi,Yasunori Kikuchi,41545116,39,#39,,41545116
23525130,1073218179,レアード,ブランドン　レアード,プロ(他球団),他球団,459227327,ロッテ,内野手,一塁手,三塁手,右,右,185,98,34,1987/09/11,支配下,2軍,Brandon Laird,Brandon J. Laird,23525130,54,#54,CHI_MAR,23525130
61963888,1073221666,福留　孝介,フクドメ　コウスケ,プロ(他球団),他球団,39194887,中日,外野手,右翼手,左翼手,右,左,182,90,44,1977/04/26,支配下,2軍,Kosuke Fukudome,Kosuke Fukudome,61963888,9,#9,CHU_DRA,61963888
41245139,1073223705,古川　侑利,フルカワ　ユウリ,プロ(他球団),他球団,842851725,日本ハム,投手,中継ぎ,先発,右,右,178,86,26,1995/09/08,支配下,2軍,Yuri Furukawa,Yuri Furukawa,41245139,91,#91,,41245139
11515138,1073223782,小島　和哉,オジマ　カズヤ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,なし,左,左,177,85,25,1996/07/07,支配下,2軍,Kazuya Ojima,Kazuya Ojima,11515138,14,#14,CHI_MAR,11515138
51855130,1073224947,守屋　功輝,モリヤ　コウキ,プロ(他球団),他球団,894509462,阪神,投手,中継ぎ,先発,右,右,184,87,28,1993/11/25,支配下,2軍,Koki Moriya,Koki Moriya,51855130,43,#43,HAN_TIG,51855130
41545130,1073225114,加藤　匠馬,カトウ　タクマ,プロ(他球団),他球団,459227327,ロッテ,捕手,捕手,なし,右,右,175,76,29,1992/04/29,支配下,2軍,Takuma Kato,Takuma Kato,41545130,66,#66,CHI_MAR,41545130
61165130,1073225567,石川　直也,イシカワ　ナオヤ,プロ(他球団),他球団,842851725,日本ハム,投手,中継ぎ,先発,右,右,192,96,25,1996/07/11,支配下,2軍,Naoya Ishikawa,Naoya Ishikawa,61165130,51,#51,,61165130
